"Entrez","ENSG","trt","untrt","baseMean","log2FoldChange","pvalue","padj","Symbol"
"101927811","ENSG00000271133",6.736,6.635,6.685,1.793,0.09015,1,"AC004130.1"
"100533467","ENSG00000134899",10.969,10.912,10.941,-1.708,0.2277,1,"ERCC5"
"553115","ENSG00000162517",9.967,10.053,10.01,1.167,0.2899,1,"PEF1"
"390275","ENSG00000196119",6.614,6.469,6.541,1.34,0.4047,1,"OR8A1"
"401447","ENSG00000223443",6.376,6.452,6.414,-0.129,0.9381,1,"USP17L2"
"55125","ENSG00000101639",9.691,9.634,9.662,0.262,0.9306,1,"CEP192"
"100463285","ENSG00000232196",6.546,6.547,6.546,0.429,0.8177,1,"MTRNR2L4"
"150726","ENSG00000163013",8.28,8.272,8.276,0.437,0.7818,1,"FBXO41"
"100133036","ENSG00000223839",6.468,6.413,6.441,-2.76,0.1891,1,"FAM95B1"
"283551","ENSG00000214900",6.874,6.988,6.931,3.116,0.21,1,"LINC01588"
"1025","ENSG00000136807",9.955,9.858,9.906,0.095,0.917,1,"CDK9"
"55173","ENSG00000048544",9.757,9.794,9.776,0.477,0.7976,1,"MRPS10"
"545","ENSG00000175054",9.417,9.4,9.408,-0.069,0.9761,1,"ATR"
"27156","ENSG00000100218",6.242,6.254,6.248,-0.179,0.8499,1,"RSPH14"
"25806","ENSG00000116035",6.985,6.813,6.899,0.739,0.6149,1,"VAX2"
"403315","ENSG00000230219",6.318,6.429,6.374,0.738,0.6615,1,"FAM92A1P2"
"84269","ENSG00000125611",8.121,8.199,8.16,-0.009,0.9926,1,"CHCHD5"
"2177","ENSG00000144554",7.257,7.407,7.332,-0.562,0.749,1,"FANCD2"
"8820","ENSG00000163666",6.921,6.848,6.884,-0.427,0.6825,1,"HESX1"
"100862704","ENSG00000231473",6.16,6.382,6.271,0.424,0.7669,1,"RB1-DT"
"92806","ENSG00000177946",8.549,8.702,8.625,0.403,0.6115,1,"CENPBD1"
"284825","ENSG00000232079",6.625,6.672,6.649,-2.377,0.3211,1,"LINC01697"
"142678","ENSG00000197530",9.793,10.051,9.922,0.222,0.7486,1,"MIB2"
"729338","ENSG00000224786",6.44,6.505,6.472,1.117,0.4441,1,"CETN4P"
"646588","ENSG00000223561",6.441,6.447,6.444,-1.598,0.4831,1,"AC005165.1"
"22926","ENSG00000118217",10.594,10.493,10.544,-2.796,0.3798,1,"ATF6"
"4833","ENSG00000103202",10.614,10.785,10.7,-0.534,0.6521,1,"NME4"
"317701","ENSG00000196131",6.329,6.456,6.392,-0.197,0.8838,1,"VN1R2"
"63932","ENSG00000018610",8.625,8.746,8.686,-1.343,0.5945,1,"CXorf56"
"101929663","ENSG00000225321",6.964,6.929,6.946,-0.608,0.7412,1,"LINC01427"
"4828","ENSG00000197696",7.537,7.573,7.555,-0.648,0.4047,1,"NMB"
"735","ENSG00000113600",6.469,6.416,6.442,-0.25,0.8823,1,"C9"
"84858","ENSG00000270087",6.256,6.304,6.28,-0.242,0.8988,1,"ZNF503"
"344","ENSG00000234906",6.499,6.391,6.445,-0.676,0.4079,1,"APOC2"
"200132","ENSG00000152760",6.221,6.308,6.264,1.134,0.3533,1,"TCTEX1D1"
"6360","ENSG00000275152",6.363,6.474,6.418,0.052,0.9702,1,"CCL16"
"5441","ENSG00000177700",11.283,11.173,11.228,-0.216,0.9258,1,"POLR2L"
"387914","ENSG00000180730",6.241,6.304,6.273,-1.077,0.5272,1,"SHISA2"
"6223","ENSG00000105372",13.868,13.858,13.863,1.547,0.416,1,"RPS19"
"153129","ENSG00000177058",8.817,8.758,8.787,-0.497,0.5391,1,"SLC38A9"
"255520","ENSG00000179387",9.853,9.82,9.836,-0.659,0.6667,1,"ELMOD2"
"100129460","ENSG00000229358",6.994,6.957,6.975,-1.194,0.3095,1,"DPY19L1P1"
"645949","ENSG00000229621",6.285,6.262,6.273,2.821,0.2778,1,"LINC01822"
"7762","ENSG00000149054",7.563,7.324,7.443,-0.884,0.614,1,"ZNF215"
"10001","ENSG00000133997",8.87,8.806,8.838,-1.917,0.2464,1,"MED6"
"4798","ENSG00000170322",9.407,9.402,9.405,0.637,0.7816,1,"NFRKB"
"10717","ENSG00000134262",8.257,8.351,8.304,-0.523,0.6939,1,"AP4B1"
"79680","ENSG00000215012",9.265,8.802,9.033,-1.184,0.3702,1,"RTL10"
"9644","ENSG00000107957",13.203,12.982,13.092,0.908,0.6699,1,"SH3PXD2A"
"6205","ENSG00000142534",13.893,13.929,13.911,0.296,0.7041,1,"RPS11"
"55811","ENSG00000143199",6.491,6.391,6.441,0.203,0.9169,1,"ADCY10"
"57728","ENSG00000157796",10.986,10.647,10.816,-0.41,0.703,1,"WDR19"
"55081","ENSG00000114446",9.882,9.924,9.903,-0.493,0.6461,1,"IFT57"
"338005","ENSG00000270816",6.396,6.441,6.418,-0.54,0.744,1,"LINC00221"
"2639","ENSG00000105607",8.405,8.144,8.274,0.494,0.8317,1,"GCDH"
"84133","ENSG00000183579",8.203,8.048,8.125,-0.367,0.8421,1,"ZNRF3"
"2960","ENSG00000153767",8.536,8.343,8.439,-0.038,0.9676,1,"GTF2E1"
"339488","ENSG00000116819",6.766,6.865,6.816,-0.873,0.7996,1,"TFAP2E"
"105369486","ENSG00000254416",6.318,6.287,6.303,0.257,0.9083,1,"AP000924.1"
"57648","ENSG00000162522",9.763,9.899,9.831,-2.541,0.2436,1,"KIAA1522"
"56943","ENSG00000120533",9.712,9.621,9.666,1.406,0.1504,1,"ENY2"
"100144603","ENSG00000205559",6.623,6.543,6.583,1.21,0.4936,1,"CHKB-DT"
"64816","ENSG00000021461",6.426,6.351,6.388,-2.396,0.1871,1,"CYP3A43"
"83787","ENSG00000170632",9.701,9.71,9.705,-0.339,0.7394,1,"ARMC10"
"105375666","ENSG00000253948",6.837,6.771,6.804,0.556,0.5362,1,"AC104986.2"
"84735","ENSG00000150656",6.347,6.468,6.408,-0.928,0.2489,1,"CNDP1"
"733","ENSG00000176919",6.518,6.636,6.577,0.244,0.831,1,"C8G"
"23141","ENSG00000176915",10.68,10.514,10.597,-0.531,0.849,1,"ANKLE2"
"55819","ENSG00000113269",10.423,10.403,10.413,1.943,0.4596,1,"RNF130"
"8237","ENSG00000102226",10.529,10.722,10.625,0.888,0.6461,1,"USP11"
"1877","ENSG00000167967",9.062,8.97,9.016,0.962,0.4777,1,"E4F1"
"1677","ENSG00000169598",7.62,7.707,7.664,0.589,0.5159,1,"DFFB"
"101927498","ENSG00000236268",6.379,6.337,6.358,-0.299,0.743,1,"LINC01361"
"4838","ENSG00000156574",6.292,6.367,6.329,1.624,0.3816,1,"NODAL"
"1456","ENSG00000151292",9.901,9.899,9.9,-0.172,0.9283,1,"CSNK1G3"
"284131","ENSG00000173818",8.971,9.029,9,0.575,0.6908,1,"ENDOV"
"492","ENSG00000067842",6.254,6.493,6.374,0.307,0.8744,1,"ATP2B3"
"8411","ENSG00000102189",11.405,11.633,11.519,-2.629,0.1323,1,"EEA1"
"80010","ENSG00000178966",7.943,8.084,8.014,-0.142,0.901,1,"RMI1"
"407032","ENSG00000199094",6.341,6.304,6.323,-0.261,0.8648,1,"MIR30C2"
"342977","ENSG00000187556",6.524,6.601,6.562,-0.057,0.9358,1,"NANOS3"
"4172","ENSG00000112118",9.405,9.43,9.418,0.147,0.8563,1,"MCM3"
"7976","ENSG00000104290",6.759,6.714,6.736,-1.931,0.5577,1,"FZD3"
"6048","ENSG00000204308",8.918,9.039,8.978,0.145,0.919,1,"RNF5"
"29915","ENSG00000111727",9.804,9.916,9.86,0.291,0.77,1,"HCFC2"
"347689","ENSG00000242808",6.898,6.994,6.946,0.177,0.9199,1,"SOX2-OT"
"2971","ENSG00000122034",9.763,9.707,9.735,0.819,0.2938,1,"GTF3A"
"101927017","ENSG00000266979",6.365,6.349,6.357,0.473,0.6259,1,"LINC01180"
"7752","ENSG00000010539",8.026,8.039,8.033,-0.096,0.9641,1,"ZNF200"
"5036","ENSG00000170515",10.729,10.597,10.663,-0.532,0.7132,1,"PA2G4"
"115","ENSG00000162104",11.013,10.909,10.961,-0.332,0.8336,1,"ADCY9"
"80204","ENSG00000138081",10.48,10.485,10.483,-0.62,0.3699,1,"FBXO11"
"55290","ENSG00000104221",8.884,8.9,8.892,0.034,0.9871,1,"BRF2"
"124565","ENSG00000157637",11.504,11.285,11.394,1.716,0.5236,1,"SLC38A10"
"100131347","ENSG00000263818",6.423,6.583,6.503,-1.832,0.254,1,"RDM1P5"
"9205","ENSG00000132950",8.541,8.777,8.659,-1.949,0.206,1,"ZMYM5"
"102724927","ENSG00000262185",7.339,7.25,7.295,0.424,0.725,1,"AC005736.1"
"4773","ENSG00000101096",6.425,6.538,6.481,1.081,0.2327,1,"NFATC2"
"200420","ENSG00000163016",6.202,6.29,6.246,0.58,0.6326,1,"ALMS1P1"
"79891","ENSG00000083814",8.016,8.155,8.086,0.65,0.6221,1,"ZNF671"
"390093","ENSG00000279000",6.505,6.372,6.439,0.702,0.4761,1,"OR10A6"
"150000","ENSG00000243064",6.308,6.275,6.292,0.104,0.9472,1,"ABCC13"
"143884","ENSG00000152404",8.565,8.6,8.582,2.936,0.2296,1,"CWF19L2"
"101928200","ENSG00000256508",6.925,7.021,6.973,0.608,0.5383,1,"MRGPRF-AS1"
"144811","ENSG00000179630",9.613,9.622,9.618,-0.472,0.8454,1,"LACC1"
"100129794","ENSG00000258708",6.908,7.081,6.994,1.014,0.7003,1,"SLC25A21-AS1"
"341019","ENSG00000170959",6.485,6.501,6.493,-0.435,0.7239,1,"DCDC1"
"27005","ENSG00000143258",8.79,9.023,8.906,0.031,0.9823,1,"USP21"
"27079","ENSG00000166133",7.86,7.93,7.895,-0.812,0.7156,1,"RPUSD2"
"101059938","ENSG00000214967",8.018,7.847,7.933,-0.489,0.8103,1,"NPIPA7"
"317662","ENSG00000138286",9.647,9.78,9.713,-0.156,0.9339,1,"FAM149B1"
"51340","ENSG00000101343",9.831,9.582,9.706,-0.799,0.7239,1,"CRNKL1"
"8315","ENSG00000089234",9.391,9.377,9.384,1.508,0.1476,1,"BRAP"
"55958","ENSG00000198642",10.515,10.366,10.441,0.1,0.9187,1,"KLHL9"
"149773","ENSG00000231290",6.533,6.755,6.644,0.387,0.9121,1,"APCDD1L-DT"
"57526","ENSG00000165194",6.527,6.609,6.568,-0.382,0.8382,1,"PCDH19"
"70","ENSG00000159251",6.346,6.322,6.334,0.403,0.7229,1,"ACTC1"
"11012","ENSG00000167757",6.477,6.553,6.515,-2.1,0.2452,1,"KLK11"
"107984948","ENSG00000230615",6.669,6.845,6.757,-0.921,0.6617,1,"AL139220.2"
"23250","ENSG00000068650",10.118,10.147,10.132,1.236,0.3,1,"ATP11A"
"29960","ENSG00000122687",8.8,8.844,8.822,0.588,0.6217,1,"MRM2"
"201617","ENSG00000243083",6.477,6.506,6.491,0.328,0.6856,1,"LINC00870"
"80739","ENSG00000204420",6.439,6.361,6.4,0.283,0.8806,1,"MPIG6B"
"58","ENSG00000143632",6.323,6.202,6.262,-3.059,0.05219,1,"ACTA1"
"83715","ENSG00000187017",6.309,6.229,6.269,-1.907,0.2188,1,"ESPN"
"26091","ENSG00000148634",10.68,10.668,10.674,-0.204,0.8128,1,"HERC4"
"9738","ENSG00000103540",8.891,9.012,8.951,-3.264,0.34,1,"CCP110"
"148189","ENSG00000261824",7.971,8.039,8.005,-1.281,0.1251,1,"LINC00662"
"54552","ENSG00000130119",8.3,8.236,8.268,0.7,0.8002,1,"GNL3L"
"9175","ENSG00000073803",8.712,8.629,8.671,-2.12,0.07518,1,"MAP3K13"
"285679","ENSG00000204661",6.357,6.462,6.409,-3.021,0.1645,1,"C5orf60"
"292","ENSG00000005022",10.519,10.577,10.548,-0.838,0.508,1,"SLC25A5"
"100886964","ENSG00000259104",6.647,6.643,6.645,-0.173,0.9182,1,"PTCSC3"
"55646","ENSG00000145220",8.11,7.991,8.05,2.242,0.4914,1,"LYAR"
"4731","ENSG00000160194",9.58,9.594,9.587,0.037,0.9805,1,"NDUFV3"
"10594","ENSG00000174231",12.997,12.881,12.939,-0.276,0.898,1,"PRPF8"
"84993","ENSG00000138629",9.839,9.701,9.77,-2.544,0.243,1,"UBL7"
"101928677","ENSG00000238210",6.251,6.308,6.279,0.247,0.8586,1,"ETDA"
"1836","ENSG00000155850",9.812,9.493,9.653,-0.069,0.9338,1,"SLC26A2"
"51132","ENSG00000131263",10.449,10.263,10.356,0.521,0.7689,1,"RLIM"
"91603","ENSG00000198783",8.4,8.421,8.411,1.184,0.5915,1,"ZNF830"
"128153","ENSG00000162814",6.881,6.93,6.905,0.869,0.707,1,"SPATA17"
"102724474","ENSG00000283828",6.945,6.844,6.894,0.972,0.3468,1,"AL137002.2"
"79154","ENSG00000278535",7.244,7.208,7.226,-0.817,0.5286,1,"DHRS11"
"9277","ENSG00000227057",9.669,9.636,9.652,3.244,0.1784,1,"WDR46"
"100505687","ENSG00000240024",6.803,6.961,6.882,0.303,0.8512,1,"LINC00888"
"84259","ENSG00000137692",8.853,8.723,8.788,0.494,0.7691,1,"DCUN1D5"
"54454","ENSG00000119778",8.563,8.602,8.583,0.643,0.703,1,"ATAD2B"
"3093","ENSG00000078140",10.178,10.045,10.112,-0.915,0.6728,1,"UBE2K"
"9443","ENSG00000155868",8.199,8.186,8.192,-0.085,0.9468,1,"MED7"
"100507195","ENSG00000251301",6.634,6.481,6.558,-0.815,0.7186,1,"LINC02384"
"79366","ENSG00000198157",7.829,7.804,7.817,-0.084,0.9333,1,"HMGN5"
"3347","ENSG00000205649",6.45,6.406,6.428,-1.898,0.1927,1,"HTN3"
"8120","ENSG00000103723",7.196,7.206,7.201,-0.346,0.8819,1,"AP3B2"
"29940","ENSG00000111817",12.302,12.097,12.2,-1.613,0.3524,1,"DSE"
"105369758","ENSG00000257913",6.537,6.462,6.499,2.798,0.2827,1,"DDN-AS1"
"283888","ENSG00000259954",6.531,6.41,6.471,-0.3,0.847,1,"IL21R-AS1"
"23256","ENSG00000092108",10.255,10.219,10.237,-0.476,0.4996,1,"SCFD1"
"100996465","ENSG00000273769",6.319,6.282,6.3,0.649,0.5433,1,"LCA10"
"59350","ENSG00000171509",6.796,7.378,7.087,-0.077,0.9195,1,"RXFP1"
"3","ENSG00000256069",6.226,6.322,6.274,0.227,0.7769,1,"A2MP1"
"65095","ENSG00000129347",9.27,9.261,9.266,-0.453,0.8746,1,"KRI1"
"25928","ENSG00000171243",6.34,6.447,6.394,-0.34,0.7153,1,"SOSTDC1"
"401039","ENSG00000227744",6.511,6.33,6.42,3.053,0.3751,1,"LINC01940"
"23568","ENSG00000102931",10.616,10.606,10.611,0.646,0.3665,1,"ARL2BP"
"100874206","ENSG00000232490",6.326,6.385,6.356,1.692,0.3723,1,"OSBPL10-AS1"
"55720","ENSG00000167721",10.544,10.328,10.436,1.125,0.56,1,"TSR1"
"23527","ENSG00000114331",10.985,11.225,11.105,0.401,0.5737,1,"ACAP2"
"6367","ENSG00000102962",6.467,6.527,6.497,-0.22,0.8905,1,"CCL22"
"283106","ENSG00000254598",6.349,6.278,6.314,-1.341,0.2399,1,"CSNK2A3"
"126295","ENSG00000171970",7.259,7.315,7.287,-0.24,0.9174,1,"ZNF57"
"653567","ENSG00000148483",6.697,6.632,6.664,-0.654,0.6759,1,"TMEM236"
"129450","ENSG00000162971",8.165,8.349,8.257,2.914,0.2495,1,"TYW5"
"100033411","ENSG00000282757",6.248,6.298,6.273,-2.722,0.2933,1,"DUXB"
"101927671","ENSG00000166917",6.457,6.441,6.449,-0.143,0.9193,1,"MIR202HG"
"4508","ENSG00000198899",15.487,15.306,15.397,-0.746,0.7344,1,"MT-ATP6"
"154865","ENSG00000164675",7.246,7.179,7.212,1.822,0.4643,1,"IQUB"
"100506516","ENSG00000281404",6.515,6.4,6.457,2.234,0.1413,1,"LINC01176"
"101929191","ENSG00000253641",6.294,6.373,6.334,-0.01,0.9915,1,"LINCR-0001"
"389118","ENSG00000187492",6.793,6.703,6.748,-0.694,0.3534,1,"CDHR4"
"101928151","ENSG00000249500",6.43,6.445,6.437,-0.754,0.7402,1,"LINC01179"
"100507032","ENSG00000271270",7.101,7.264,7.182,1.292,0.2485,1,"TMCC1-AS1"
"285972","ENSG00000242258",6.346,6.488,6.417,0.08,0.957,1,"LINC00996"
"83985","ENSG00000169682",9.918,10.072,9.995,0.001,0.9994,1,"SPNS1"
"133746","ENSG00000152409",10.093,10.067,10.08,0.128,0.9258,1,"JMY"
"157695","ENSG00000180190",7.924,7.99,7.957,-2.734,0.09711,1,"TDRP"
"84498","ENSG00000112584",10.261,10.245,10.253,-0.696,0.7205,1,"FAM120B"
"100505475","ENSG00000234577",6.248,6.299,6.273,-0.004,0.997,1,"SYNE1-AS1"
"1780","ENSG00000158560",6.581,6.596,6.588,0.076,0.9381,1,"DYNC1I1"
"3183","ENSG00000092199",12.372,12.322,12.347,-0.776,0.3271,1,"HNRNPC"
"11201","ENSG00000101751",9.585,9.5,9.542,0.087,0.9641,1,"POLI"
"51637","ENSG00000087302",10.989,10.956,10.972,1.456,0.4942,1,"RTRAF"
"100420587","ENSG00000283403",6.431,6.259,6.345,0.564,0.6863,1,"AC005394.2"
"6524","ENSG00000140675",6.71,6.693,6.701,-2.644,0.2348,1,"SLC5A2"
"55692","ENSG00000007392",9.605,9.707,9.656,-0.934,0.2342,1,"LUC7L"
"84318","ENSG00000120647",7.976,8.078,8.027,-0.222,0.8965,1,"CCDC77"
"100616359","ENSG00000264961",6.336,6.296,6.316,-0.027,0.9765,1,"MIR4730"
"23517","ENSG00000039123",10.421,10.594,10.508,-0.406,0.8611,1,"MTREX"
"101928539","ENSG00000249584",6.427,6.37,6.398,-0.661,0.6833,1,"LINC02225"
"653160","ENSG00000241014",7.129,7.301,7.215,1.169,0.3234,1,"AC114490.1"
"25834","ENSG00000182050",6.619,6.729,6.674,-2.541,0.2435,1,"MGAT4C"
"4995","ENSG00000221882",6.59,6.58,6.585,-0.357,0.8586,1,"OR3A2"
"105370888","ENSG00000261423",6.948,6.983,6.966,-0.006,0.9981,1,"TMEM202-AS1"
"5502","ENSG00000135447",6.279,6.23,6.254,0.105,0.9576,1,"PPP1R1A"
"136332","ENSG00000155530",6.481,6.47,6.475,-2.308,0.1827,1,"LRGUK"
"101929125","ENSG00000275491",6.473,6.471,6.472,0.209,0.8179,1,"LINC01730"
"6345","ENSG00000185739",6.423,6.573,6.498,0.956,0.4035,1,"SRL"
"26153","ENSG00000066735",6.338,6.44,6.389,-0.308,0.8925,1,"KIF26A"
"56109","ENSG00000253731",8.514,8.565,8.54,-1.198,0.1465,1,"PCDHGA6"
"140894","ENSG00000149646",6.453,6.399,6.426,-0.588,0.8361,1,"CNBD2"
"9381","ENSG00000115155",6.307,6.228,6.267,1.105,0.568,1,"OTOF"
"151050","ENSG00000144445",9.115,9.012,9.064,-0.374,0.7712,1,"KANSL1L"
"100191040","ENSG00000225556",6.397,6.464,6.43,0.056,0.9453,1,"C2CD4D"
"199699","ENSG00000179284",6.433,6.416,6.424,-0.643,0.6193,1,"DAND5"
"100507099","ENSG00000237637",6.398,6.4,6.399,1.576,0.1455,1,"FRY-AS1"
"11335","ENSG00000122565",11.115,11.089,11.102,-0.154,0.9271,1,"CBX3"
"4604","ENSG00000196091",6.247,6.286,6.267,0.173,0.8411,1,"MYBPC1"
"283337","ENSG00000139651",9.88,9.881,9.88,-0.938,0.312,1,"ZNF740"
"6276","ENSG00000196420",6.447,6.329,6.388,-2.067,0.04891,1,"S100A5"
"84223","ENSG00000114473",8.37,8.485,8.428,-1.568,0.2807,1,"IQCG"
"7074","ENSG00000156299",6.475,6.423,6.449,2.949,0.3665,1,"TIAM1"
"5467","ENSG00000112033",10.314,10.104,10.209,-0.771,0.3872,1,"PPARD"
"338739","ENSG00000247151",6.594,6.673,6.633,0.543,0.7822,1,"CSTF3-DT"
"7407","ENSG00000204394",10.133,10.197,10.165,-0.156,0.8952,1,"VARS"
"79101","ENSG00000166012",10.424,10.26,10.342,-1.439,0.3799,1,"TAF1D"
"81608","ENSG00000145216",9.88,9.97,9.925,-0.579,0.468,1,"FIP1L1"
"595101","ENSG00000183604",7.917,7.873,7.895,-0.17,0.9468,1,"SMG1P5"
"57215","ENSG00000168286",9.204,9.109,9.156,-1.239,0.2225,1,"THAP11"
"1871","ENSG00000112242",8.908,8.831,8.869,-1.917,0.2244,1,"E2F3"
"9652","ENSG00000198677",11.604,11.543,11.573,-1.541,0.1009,1,"TTC37"
"7867","ENSG00000114738",9.42,9.57,9.495,1.948,0.4626,1,"MAPKAPK3"
"91977","ENSG00000164591",6.62,6.919,6.77,-0.895,0.4171,1,"MYOZ3"
"6293","ENSG00000223501",10.029,9.971,10,-0.169,0.9006,1,"VPS52"
"79623","ENSG00000158089",7.084,7.016,7.05,-0.745,0.5562,1,"GALNT14"
"79023","ENSG00000075188",9.091,9.221,9.156,-1.549,0.5693,1,"NUP37"
"387263","ENSG00000185127",10.623,10.538,10.58,-0.067,0.9484,1,"C6orf120"
"2157","ENSG00000185010",8.503,8.52,8.511,-0.485,0.7656,1,"F8"
"101927132","ENSG00000261231",6.387,6.452,6.42,-1.337,0.3294,1,"LINC02133"
"146227","ENSG00000166546",6.493,6.485,6.489,-0.274,0.9061,1,"BEAN1"
"8562","ENSG00000139726",10.277,10.303,10.29,-1.134,0.2012,1,"DENR"
"651302","ENSG00000226314",6.93,7.114,7.022,0.888,0.3695,1,"ZNF192P1"
"9986","ENSG00000173653",7.959,7.951,7.955,1.653,0.2924,1,"RCE1"
"5134","ENSG00000071994",9.662,9.546,9.604,0.653,0.6384,1,"PDCD2"
"91862","ENSG00000140832",6.552,6.666,6.609,1.187,0.5398,1,"MARVELD3"
"389161","ENSG00000206199",6.286,6.314,6.3,0.884,0.5839,1,"ANKUB1"
"152992","ENSG00000155275",8.227,8.203,8.215,-0.315,0.8663,1,"TRMT44"
"11339","ENSG00000104147",6.687,6.65,6.668,-1.099,0.5348,1,"OIP5"
"1991","ENSG00000197561",7.335,7.138,7.236,0.214,0.776,1,"ELANE"
"124773","ENSG00000141371",6.205,6.333,6.269,0.867,0.5009,1,"C17orf64"
"391114","ENSG00000203757",6.337,6.298,6.317,-1.537,0.398,1,"OR6K3"
"100287896","ENSG00000254837",7.41,7.388,7.399,0.658,0.7759,1,"AP001372.2"
"84364","ENSG00000149182",10.336,10.296,10.316,2.202,0.2934,1,"ARFGAP2"
"389333","ENSG00000228672",7.396,7.285,7.341,0.75,0.5654,1,"PROB1"
"256815","ENSG00000179133",6.355,6.388,6.371,-1.266,0.5051,1,"C10orf67"
"23509","ENSG00000101346",11.172,11.221,11.197,1.341,0.4689,1,"POFUT1"
"10771","ENSG00000015171",11.141,11.198,11.169,1.07,0.5298,1,"ZMYND11"
"100505826","ENSG00000227477",6.466,6.456,6.461,-0.013,0.9935,1,"STK4-AS1"
"56946","ENSG00000158636",9.03,9.223,9.126,3.44,0.08132,1,"EMSY"
"157869","ENSG00000164764",6.818,6.857,6.838,1.374,0.297,1,"SBSPON"
"6674","ENSG00000104450",7.269,7.193,7.231,-0.354,0.877,1,"SPAG1"
"9354","ENSG00000110344",10.801,10.764,10.783,-0.368,0.7676,1,"UBE4A"
"387804","ENSG00000214376",6.819,6.818,6.818,-1.694,0.2211,1,"VSTM5"
"285016","ENSG00000189292",6.594,6.395,6.495,1.141,0.4728,1,"ALKAL2"
"56142","ENSG00000081842",6.568,6.564,6.566,-0.188,0.8228,1,"PCDHA6"
"219654","ENSG00000165424",12.645,12.592,12.619,3.452,0.314,1,"ZCCHC24"
"5528","ENSG00000112640",10.316,10.267,10.292,0.256,0.8648,1,"PPP2R5D"
"283316","ENSG00000177675",6.677,6.365,6.521,-1.608,0.261,1,"CD163L1"
"128869","ENSG00000101464",8.492,8.571,8.531,1.188,0.2686,1,"PIGU"
"4694","ENSG00000125356",9.776,9.583,9.68,1.797,0.2703,1,"NDUFA1"
"51035","ENSG00000162191",10.743,10.714,10.729,0.007,0.9973,1,"UBXN1"
"5289","ENSG00000078142",10.376,10.119,10.247,-0.346,0.7372,1,"PIK3C3"
"283140","ENSG00000250303",7.898,7.919,7.909,-0.384,0.8252,1,"AP002884.1"
"100131366","ENSG00000251533",6.451,6.47,6.46,0.215,0.9006,1,"LINC00605"
"100130370","ENSG00000262223",6.483,6.347,6.415,1.888,0.1591,1,"AC110285.1"
"100874158","ENSG00000237879",6.395,6.453,6.424,-0.758,0.5967,1,"LINC00398"
"8477","ENSG00000140030",6.57,6.431,6.5,-0.414,0.7394,1,"GPR65"
"148156","ENSG00000167785",9.147,9.184,9.166,0.157,0.9005,1,"ZNF558"
"200197","ENSG00000175147",6.897,7.019,6.958,0.493,0.7553,1,"TMEM51-AS1"
"9524","ENSG00000099797",9.642,9.678,9.66,-1.451,0.5127,1,"TECR"
"5092","ENSG00000166228",9.175,9.21,9.193,-0.803,0.3553,1,"PCBD1"
"7341","ENSG00000116030",10.688,10.748,10.718,0.038,0.9864,1,"SUMO1"
"100533496","ENSG00000259024",7.8,8.058,7.929,1.097,0.5294,1,"TVP23C-CDRT4"
"8754","ENSG00000168615",14.083,13.982,14.032,-0.564,0.585,1,"ADAM9"
"253962","ENSG00000250107",6.352,6.424,6.388,-0.271,0.8645,1,"CACNA1G-AS1"
"2786","ENSG00000168243",6.433,6.471,6.452,0.177,0.9372,1,"GNG4"
"730013","ENSG00000255277",6.563,6.652,6.607,0.07,0.9644,1,"ABCC6P2"
"51134","ENSG00000173588",8.279,8.319,8.299,0.764,0.5176,1,"CEP83"
"9213","ENSG00000143324",10.126,10.23,10.178,2.208,0.04134,1,"XPR1"
"152687","ENSG00000272602",7.807,7.894,7.85,-0.161,0.8189,1,"ZNF595"
"9562","ENSG00000107789",9.587,9.433,9.51,0.048,0.9525,1,"MINPP1"
"100506164","ENSG00000171116",6.852,6.881,6.866,0.729,0.7185,1,"HSFX1"
"219402","ENSG00000122033",9.031,9.214,9.122,-1.025,0.3917,1,"MTIF3"
"27252","ENSG00000076321",9.785,9.926,9.856,0.048,0.9753,1,"KLHL20"
"348093","ENSG00000166831",6.971,7.118,7.045,0.153,0.8888,1,"RBPMS2"
"5571","ENSG00000181929",10.523,10.515,10.519,0.245,0.9441,1,"PRKAG1"
"5771","ENSG00000175354",8.72,8.746,8.733,-0.631,0.7046,1,"PTPN2"
"5245","ENSG00000167085",10.495,10.341,10.418,-3.668,0.0939,1,"PHB"
"127602","ENSG00000185842",7.259,7.41,7.335,-0.965,0.5955,1,"DNAH14"
"644100","ENSG00000268223",6.283,6.268,6.276,0.642,0.5597,1,"ARL14EPL"
"100130954","ENSG00000237339",6.368,6.41,6.389,-1.255,0.3423,1,"LINC01502"
"90485","ENSG00000127903",6.626,6.628,6.627,-1.822,0.1664,1,"ZNF835"
"1544","ENSG00000140505",6.421,6.471,6.446,0.545,0.6339,1,"CYP1A2"
"90736","ENSG00000182518",7.85,7.891,7.871,0.497,0.8305,1,"FAM104B"
"149563","ENSG00000183888",6.33,6.457,6.394,-0.204,0.9293,1,"SRARP"
"101927795","ENSG00000230408",6.322,6.327,6.325,-0.18,0.8268,1,"AC007163.1"
"50506","ENSG00000140279",6.387,6.414,6.401,-0.087,0.9526,1,"DUOX2"
"26164","ENSG00000101181",9.02,8.997,9.008,-0.958,0.7072,1,"MTG2"
"26024","ENSG00000106246",8.142,8.15,8.146,-0.062,0.9574,1,"PTCD1"
"105369911","ENSG00000257283",6.353,6.391,6.372,-1.458,0.4891,1,"AC012464.1"
"4942","ENSG00000065154",11.594,11.522,11.558,1.451,0.4533,1,"OAT"
"3383","ENSG00000090339",8.775,8.608,8.692,-1.099,0.3691,1,"ICAM1"
